price,competitor_price,cost_price,promo_flag,day_of_week,is_weekend,month,units_sold,revenue
972.6261649881027,289.53146473526306,657.4348402295678,1,6,1,10,67,65165.95305420288
797.6195410250031,903.2261413339805,395.15496361746153,0,5,0,6,61,48654.79200252519
945.5490474077702,277.6347242456949,727.8254460493299,0,5,0,12,34,32148.667611864188
905.3446153848839,175.81595278836107,357.3857548387625,1,1,1,10,76,68806.19076925117
638.1099809299766,530.608486620729,443.70056318260066,0,4,1,4,78,49772.57851253817
929.6868115208051,754.8905139011225,407.8473255467624,0,0,1,6,42,39046.84608387382
179.64325184672754,532.0939931828768,385.7179044991437,0,0,0,1,80,14371.460147738202
276.38457617723066,369.5216732708217,631.3930769704293,0,2,1,6,71,19623.304908583377
140.70456001948426,653.7528957293451,445.076680452119,0,0,1,6,75,10552.84200146132
392.7972976869379,440.4723587663219,287.53784151891205,0,1,0,2,68,26710.216242711776
449.8095607205338,1032.1963670278994,243.61862574385873,0,3,0,12,54,24289.716278908825
344.2141285965063,1021.8715909996079,78.31048772557504,0,5,1,10,50,17210.706429825317
845.8637582367364,597.3955381718164,487.3963714122845,0,2,1,10,57,48214.23421949398
421.07799402423035,421.1628339584411,222.47106155077566,0,5,1,9,60,25264.679641453822
352.84105871864267,834.5037380962054,161.10044151228732,0,5,0,6,49,17289.211877213493
588.4264748424237,127.0800729178973,540.3724728707582,0,5,1,12,53,31186.603166648452
226.83180247728637,569.5166961040877,560.9069433661616,0,3,0,11,54,12248.917333773465
821.9772826786357,429.68662821303684,614.1161691932494,0,0,1,7,72,59182.36435286177
167.09557931179376,1019.7412439535802,427.6826722539436,0,4,0,2,75,12532.168448384531
988.1982429404655,102.12305754540937,720.5409539029149,1,5,1,2,60,59291.894576427934
795.0202923669917,648.3430244755326,752.2570650486708,1,1,1,2,79,62806.603096992345
278.8441133807552,838.0702168772923,655.5282048443671,0,5,1,10,52,14499.893895799269
104.96990541124217,579.8681673992817,526.6951115061404,0,5,0,11,49,5143.5253651508665
833.9152856093507,176.25706046434888,277.7907151933915,0,0,0,9,46,38360.10313803013
736.1716094628554,1072.1860039281812,787.2086912151659,1,6,0,3,73,53740.527490788445
756.1064512368886,613.1905356898588,255.60212539395374,0,1,0,4,58,43854.174171739534
794.1433120173511,710.3281067622015,201.9926914928233,0,0,1,1,62,49236.885345075774
166.64018656068134,328.9758805345824,381.61558533993707,0,5,0,1,63,10498.331753322924
422.61915568984534,578.3330659578719,92.63042803429136,0,6,0,4,68,28738.102586909485
204.28215357261675,523.4409868779051,783.8708485038431,0,0,1,2,49,10009.82552505822
876.7930832880342,165.64480042200358,491.3251673123186,0,0,0,8,67,58745.13658029829
660.9683141448021,197.2219570829419,467.71406874813147,0,2,1,4,41,27099.700879936885
397.80822236738425,935.8472448149623,541.8472099247899,0,3,0,3,57,22675.068674940903
157.20251525742128,332.21815172865615,422.767735832905,0,6,0,3,59,9274.948400187855
379.88408954409596,286.9078542136168,74.04763782090619,0,4,1,6,48,18234.436298116605
392.66498982407234,599.9605657626407,509.2334666302976,0,6,1,12,65,25523.2243385647
756.6455605042577,866.4346026761381,587.130407717323,0,3,1,6,71,53721.83479580229
673.8017242196918,152.5659837647778,362.56179546803986,0,3,1,6,38,25604.465520348287
898.4914683186939,672.5759988346384,617.9716790533947,0,1,0,6,29,26056.252581242123
524.9934326457544,210.4025472689791,220.25097450381546,0,2,0,8,50,26249.671632287722
207.63482134447153,126.82566133387465,215.95744329963802,0,2,1,8,63,13080.993744701707
741.9203085006955,143.27139168383957,171.06274076568047,0,0,1,9,62,45999.05912704312
784.7065437552077,932.5057492905257,328.9960698418714,0,3,0,1,49,38450.620644005176
605.1494778125466,209.15220846434218,685.2590265418127,0,6,1,10,39,23600.82963468932
793.8704619591049,135.60287805641485,670.9340466117983,0,4,0,8,66,52395.45048930092
544.4160367279517,532.2788860143414,337.11815597262785,0,1,1,5,49,26676.38579966963
570.4595464437946,942.433406661445,491.83905198517743,0,6,1,3,64,36509.41097240285
484.78691652269464,355.032460254195,590.6122373561867,0,2,1,11,48,23269.771993089344
122.87721406968566,515.9297437011755,230.90508097101724,0,0,1,10,65,7987.018914529568
197.102284293974,130.32175788938872,176.1058144210603,0,4,0,3,69,13600.057616284206
128.28626711806083,543.5692992762247,779.0719949092332,0,3,1,6,58,7440.603492847528
672.7693701374023,673.389211443505,513.1679849072138,0,6,0,8,60,40366.16220824414
382.920382968694,666.6161242896662,786.0617913752479,0,4,1,10,58,22209.382212184253
557.7136220482325,425.75095909610883,303.3169903491718,0,2,1,2,54,30116.53559060456
916.8098265334837,408.68851246976686,577.2737749805987,1,1,0,12,86,78845.6450818796
324.36300623398745,197.68985512596385,216.9527274059283,1,6,1,9,87,28219.581542356907
469.3446307320668,460.4663038527311,245.9001284554347,0,3,0,5,65,30507.40099758434
779.9960246887438,190.48961556169428,433.92659095221796,0,1,1,5,61,47579.75750601337
305.9183489424602,864.2619041591721,289.7135941310534,0,5,0,1,69,21108.366077029757
169.2819188459137,1065.9370407256677,175.71617288043836,0,4,1,6,70,11849.73431921396
360.77630762239124,1069.775201233374,247.16052649199452,0,4,1,11,75,27058.223071679342
245.09915852860397,963.7218103691478,76.81129584939848,0,0,1,11,55,13480.453719073219
936.7278871083157,696.8000708330153,578.317716108115,1,3,1,5,72,67444.40787179873
827.3083416079753,797.8743542163187,419.0874928143962,0,4,1,7,50,41365.417080398765
670.0633808593811,378.0578607072182,120.68229980339422,0,2,0,7,58,38863.676089844106
884.3145311689459,727.0781243743469,178.7704948463684,0,5,0,4,45,39794.153902602564
823.304869209203,550.2060449342762,126.900903584483,0,2,0,5,37,30462.280160740513
267.91305299743226,576.8375131747018,509.44460620690734,1,1,1,10,92,24648.00087576377
903.30309864098,855.3543259789095,120.65777270937035,0,5,1,8,76,68651.03549671448
585.4080177240857,374.7375391532242,615.711749776412,0,5,1,2,69,40393.15322296191
826.6961396476563,411.2200078114651,65.38318949029338,0,2,0,1,62,51255.160658154695
906.4821699311439,1023.888209039923,237.03184099691907,0,4,0,6,54,48950.03717628177
386.2031274746775,146.78653779948198,718.0000069189304,0,2,0,11,60,23172.18764848065
199.04673207490907,580.4906413974738,588.8984885916846,0,3,1,4,65,12938.03758486909
305.1416462877475,1011.9288084119403,104.72624969426579,0,1,1,10,62,18918.782069840345
484.3970097636307,706.4666378963386,665.8445783638848,0,6,0,3,53,25673.041517472426
836.2132893302438,641.8711449542534,419.7763411551536,0,5,0,7,36,30103.67841588878
874.6575249307091,342.24162102164877,685.087270376622,0,3,0,8,54,47231.50634625829
106.25691747807163,436.70824395509277,500.55483083779507,1,4,0,11,85,9031.837985636088
559.6725723198092,950.5688999627398,561.374774024644,0,4,1,12,70,39177.080062386645
475.6699028339011,654.8103130861427,795.1261702967811,0,2,0,4,67,31869.883489871376
299.8970294236572,609.8896156943476,224.25165944301364,1,0,1,12,63,18893.512853690405
207.87883060031453,190.5755106754292,517.9591810710413,1,5,1,12,102,21203.64072123208
403.8536542632652,106.18843801967435,395.24104254304876,0,5,1,10,56,22615.80463874285
948.6187335212672,1063.3220405739196,79.58896469201858,0,0,1,12,47,44585.08047549956
390.8826388186797,470.7560289597101,60.85298112714877,0,4,1,11,45,17589.718746840586
566.9115595690295,699.2451927204994,139.421433363394,0,4,1,11,61,34581.6051337108
732.7170630056601,170.51222391915786,536.818805403911,0,6,0,6,59,43230.306717333944
427.26664214136457,779.945428580277,475.3723159350441,0,6,0,11,78,33326.79808702644
974.6038744488646,1031.8923757930206,465.0721708727956,0,5,0,11,59,57501.628592483015
966.2025654479002,671.4219055273938,73.89257189619507,0,6,0,2,45,43479.115445155505
326.60406624282774,217.37647559916468,401.9772472700053,1,6,1,8,65,21229.264305783803
547.5236553031468,677.5387427482115,743.4671133818964,0,1,0,6,53,29018.753731066783
370.7904788350927,864.0106852356989,348.193901982985,0,5,1,11,73,27067.704954961766
356.35644493972086,500.48070193975883,518.6918523413423,0,4,0,9,58,20668.673806503808
133.1982526190795,978.6361254208825,634.8640067173577,1,4,0,11,76,10123.067199050043
648.6079005819072,745.1697828909381,637.9439593564157,0,6,1,6,58,37619.25823375062
552.4111209059754,998.2414074720946,439.4600617964535,0,1,1,6,55,30382.611649828646
146.33087612499043,719.7403643598105,693.4639590517522,1,6,0,12,82,11999.131842249215
350.7818178129503,222.60085172487246,343.53357002281024,0,6,0,2,55,19292.999979712265
917.4392973699884,402.788628216241,716.5199110885987,0,3,1,5,52,47706.8434632394
315.6057016002752,293.81289773498145,230.170374796659,1,3,1,9,93,29351.330248825594
230.40538488210078,1007.914762694031,260.16230524292826,1,1,1,1,90,20736.48463938907
540.5074842498068,858.0040679603575,89.84046814925082,0,1,1,4,39,21079.791885742467
987.0854086995406,773.1623525991062,646.6863774067122,0,3,1,10,65,64160.55156547014
317.84974436035037,393.9759828279379,362.7914271745292,0,3,1,10,71,22567.331849584876
704.9219926652906,275.88521977071565,221.83746043354927,0,3,1,3,58,40885.47557458686
785.4576537958458,854.0155988688009,223.84270821243476,0,3,1,1,58,45556.543920159056
313.8737895931597,568.8995253378705,726.0499559219248,0,5,1,1,69,21657.29148192802
755.3947137506736,318.0474476721354,675.4374503457776,0,5,1,1,58,43812.89339753907
431.0048194473279,712.7881979469279,465.1481640178875,0,6,0,1,51,21981.245791813722
669.0752475342215,130.7371906598365,512.0831003117908,0,2,1,2,61,40813.59009958751
670.1767396848053,419.431956669536,405.74417791271827,0,6,1,11,58,38870.250901718704
582.1972156672826,563.2425645370461,343.74990715910667,0,1,0,5,62,36096.227371371526
181.26079304896746,239.4379174504999,736.6076609137486,0,0,1,2,60,10875.647582938047
851.7722460303141,1084.501022366748,144.20952764022655,0,2,0,4,63,53661.65149990979
388.70205847456225,301.1883382355104,363.83509228717094,0,0,1,9,56,21767.315274575485
267.8666593598688,221.6566613436982,308.4214309909065,0,0,0,3,64,17143.4661990316
136.6976273992875,295.5702226257654,423.61304018836125,0,4,1,2,62,8475.252898755825
631.8036488694177,866.7517444913215,393.2239059088813,0,1,0,4,47,29694.77149686263
709.8079256580542,519.7607158645612,439.1671487383111,0,5,0,9,62,44008.09139079936
114.92904603507054,661.0700991500634,154.93923292024556,0,2,1,4,62,7125.600854174374
560.8837524693529,111.21924855622436,434.85612613495783,0,6,1,12,60,33653.02514816117
303.84619767814416,124.7756216590477,231.81411041540815,0,1,0,5,50,15192.309883907208
680.6555113685049,540.2838053252863,188.24851174114343,1,3,0,4,58,39478.01965937328
256.92978610449234,914.8217956336398,98.62566408964341,0,1,0,8,82,21068.24246056837
721.8439642922193,984.0912674946409,621.9894190671057,0,0,1,4,71,51250.921464747575
448.0618116704837,177.57363327159663,370.58144064242,0,5,0,2,54,24195.337830206117
943.0569898630611,633.746733122033,519.9827624838188,0,3,0,12,55,51868.134442468356
223.7688497313939,1012.3619831420632,595.6950074785575,0,1,0,4,61,13649.899833615029
406.95971594523263,481.8524819418652,559.4874989851651,0,1,0,2,68,27673.260684275818
202.12616911653015,927.8614897426522,402.8755393172617,0,5,1,9,55,11116.939301409158
932.2242564507065,225.03261094343057,340.9238967137974,0,0,1,11,39,36356.74600157756
889.6054180428829,1034.7484345644766,331.9699322304978,0,6,0,8,52,46259.48173822991
332.14746494364005,848.9375507066156,530.0365976975422,0,3,1,9,67,22253.880151223882
693.9856414307611,1040.7477367147708,421.0957662064051,0,0,1,4,49,34005.29643010729
835.4999801810942,773.3834058880316,686.8491859913829,0,5,0,1,40,33419.99920724377
599.6807304395161,457.0379713194213,706.0264882450341,0,1,0,3,70,41977.65113076613
576.6855205204058,1037.5629842499698,177.92028350488886,0,6,1,7,53,30564.33258758151
317.6670618104065,368.3224440722703,152.17523865929422,0,2,1,1,59,18742.356646813983
183.7924910253093,425.4942472823499,522.8006945269997,1,2,0,11,98,18011.66412048031
907.494182157994,797.8165021817578,275.9193110467096,0,4,0,8,74,67154.56947969156
910.3762514469975,862.9694625206401,63.928039073824145,0,2,0,9,55,50070.69382958486
669.7913115459412,1028.6975186876452,716.4820020222163,0,5,0,8,65,43536.435250486174
405.1268119438306,296.8504331467716,220.1755754328562,0,5,0,5,50,20256.34059719153
414.2886171513948,895.9780155714162,746.9604887643568,0,5,1,12,69,28585.914583446243
753.3601109832155,835.9315139309331,588.0758381586902,0,3,0,11,63,47461.68699194257
907.3992339573194,154.43250181613385,621.9901174336132,1,4,0,12,62,56258.752505353805
898.3777818386055,481.095372622309,201.0961218448703,0,3,0,9,46,41325.377964575855
801.8879912718614,375.5931116306996,225.6458192126097,0,6,0,4,66,52924.607423942856
677.828481538859,397.5353285975707,440.95081536804935,0,2,1,9,53,35924.90952155953
175.72596849554395,1082.7763483502479,179.07488948739663,0,6,1,1,80,14058.077479643516
245.46584268515238,739.2051876147272,279.0737695122742,0,2,1,12,65,15955.279774534905
908.6987696743713,814.8529193714346,291.09685846085335,0,1,1,11,51,46343.63725339294
645.7861536936309,1076.3838136881593,169.72244993957307,0,3,1,3,66,42621.886143779644
108.27734645496668,470.97380028221505,203.88712504637056,0,0,1,4,88,9528.406488037068
191.3243885794289,899.858570137334,641.4138815061924,0,6,0,11,72,13775.35597771888
697.1515921972502,528.8762729375403,175.39689091045128,0,1,0,10,57,39737.640755243265
104.55542546159681,968.2290085331296,71.34304388294186,0,3,0,1,80,8364.434036927745
244.7272462757488,272.4641167244162,522.0162069717038,0,5,1,12,78,19088.725209508408
593.8604104299275,1047.1630388349224,781.9873395443375,1,4,1,6,83,49290.41406568398
722.7056779234239,310.95942549498847,298.41036096734103,0,6,1,4,59,42639.63499748201
686.7651335523404,419.4827120507408,138.99177739718922,1,3,0,4,83,57001.50608484426
301.8423785145038,853.7541564478483,477.7904940256481,0,4,1,1,49,14790.276547210688
740.9612992127823,487.69269298106076,729.7656583217347,0,6,0,5,44,32602.29716536242
313.52417874712006,704.2934905341111,638.0463348713591,0,4,1,9,66,20692.595797309925
392.859728343341,539.0192360801227,516.886901309537,1,6,0,6,74,29071.619897407232
771.8422646062218,839.7936364606796,286.29237245569954,0,2,1,8,54,41679.48228873598
684.6696091424932,320.6145648922969,456.41012995716494,0,0,0,11,58,39710.83733026461
864.3010694447602,149.0425671092458,118.43363097819152,0,6,0,4,42,36300.64491667993
691.851603070309,392.9286914477969,559.2090682105024,1,3,1,9,82,56731.83145176534
611.4777430019244,569.0517515171146,593.8220141732381,1,0,1,7,58,35465.70909411162
184.30729104528322,259.70025271460537,773.7737171824391,1,4,0,7,83,15297.505156758507
430.9442227534902,448.3452625529526,245.29801905880373,1,2,1,8,66,28442.318701730353
338.6821309135529,493.9828484765042,63.84231428226698,0,6,1,2,60,20320.927854813173
319.59067904117524,147.9657621251563,459.20634832036296,0,0,0,12,73,23330.11957000579
975.7094992772011,679.1403206660466,580.0928782976108,0,1,0,6,43,41955.508468919645
453.78795220008436,983.1868622510004,642.805606912241,0,4,0,7,40,18151.518088003373
902.841899659402,243.26034208258295,195.30419976860796,0,1,1,3,49,44239.253083310694
668.0247633975366,693.7860935355292,246.31465177776775,1,5,0,8,68,45425.68391103249
815.3301731874835,761.3865969599548,434.4431939504722,0,0,1,1,53,43212.499178936625
552.3733837946729,513.5280272234812,297.9506074775014,0,0,1,1,56,30932.909492501683
619.2134961637232,798.1085632379127,695.3836149405838,1,0,0,10,79,48917.866196934134
543.2659244369775,504.8388589259222,405.3201153040402,0,5,1,3,70,38028.61471058842
275.71868901824007,599.6836608572092,649.6839830765023,0,3,1,6,60,16543.121341094404
750.2069037353548,97.42657499997125,485.4648203617653,0,4,0,7,55,41261.37970544452
352.6951261967702,788.6373152760357,629.817606212834,0,4,0,2,59,20809.01244560944
121.88436978830845,757.9561057341716,299.50473989774287,0,6,1,6,77,9385.09647369975
680.9250663164511,128.784886099608,673.5624664477334,0,6,0,12,57,38812.72878003771
259.399611466344,461.9326084690844,255.92923666326618,0,6,0,5,70,18157.972802644083
946.4127259176229,1078.822159199584,459.5741060024681,1,4,1,6,78,73820.19262157459
958.5357193023286,514.943928194303,210.50533488040566,0,3,0,1,31,29714.607298372186
923.3779511984037,596.9648591831601,406.644891219645,0,0,0,10,59,54479.29912070582
433.14283022989997,1009.0294597413157,288.63140713152734,1,0,1,7,85,36817.140569541494
113.91095487598068,814.434494624414,250.0275729779107,0,5,1,8,60,6834.657292558841
935.4867063289529,677.8908324354658,775.2387635210281,0,1,1,7,64,59871.149205052985
485.3657334855829,895.7827281544833,170.05557911504798,0,3,0,9,70,33975.601343990806
969.9893371393026,963.009929120533,640.4943780930464,0,2,0,1,48,46559.488182686524
967.2579793803276,551.4569524546396,788.1237196124112,0,3,1,10,29,28050.4814020295
867.708509920624,569.8594485811537,64.92611280505837,0,5,0,9,52,45120.84251587245
365.00400286262715,479.9114450083541,574.2705605315713,0,1,0,11,52,18980.20814885661
446.58795574173274,1066.3732014186453,239.68385416721534,0,1,0,11,39,17416.930273927577
866.0230043651712,794.1379168332539,80.36586824622833,0,6,0,3,58,50229.33425317993
385.2298046406499,174.05529687015303,352.1671842174731,0,6,1,2,77,29662.69495733004
252.54347201748323,961.5892195461487,751.4133576281563,0,1,1,6,64,16162.782209118926
601.1211362125151,575.3655402446308,58.823820775248265,1,0,0,11,80,48089.69089700121
942.5392967447028,159.44144548671233,490.91426894733627,0,2,0,5,64,60322.51499166098
726.4268170074757,645.2144277149441,426.04735894649326,0,1,0,4,57,41406.328569426114
613.0550530804285,511.3359217654591,705.0381232782856,0,4,1,4,51,31265.807707101852
187.45884439369166,976.5268989112511,113.00128589046923,0,0,1,8,43,8060.730308928742
653.5065040292527,296.0345496454812,561.1445224149877,0,2,1,10,65,42477.92276190143
991.048465093837,924.7292555871047,560.082273824958,0,4,1,3,54,53516.617115067194
226.07561371287164,653.2655780973073,551.8100126467125,0,2,1,1,74,16729.5954147525
566.4966871273631,145.15640624560373,756.7508712012777,0,5,0,5,34,19260.887362330344
889.6357647351599,1071.5637543387395,667.3156467551603,0,2,0,8,72,64053.77506093151
766.691755978784,607.7413965442319,81.47954468262951,0,4,1,3,46,35267.82077502407
727.3141668957412,383.7856227738983,403.3121380283849,0,3,1,2,66,48002.73501511892
732.2356755883983,564.1009104091506,348.4647921510001,0,2,0,1,36,26360.48432118234
423.54203609777966,956.4363613526639,282.61041581810156,0,3,1,4,53,22447.727913182323
364.232659838044,397.95215562891417,388.502543865573,0,2,0,11,57,20761.26161076851
828.4250399306623,284.6031604515673,338.14563869448307,0,5,1,2,43,35622.276717018474
829.1020552112627,220.36195940019027,374.250424908999,0,4,0,8,45,37309.59248450682
880.3650867220933,390.83799237411336,784.4463992064818,0,2,1,11,68,59864.825897102346
921.9164973008242,877.8485679104439,116.47473106218557,0,1,0,10,48,44251.99187043956
560.2081589748441,566.3426288472143,741.6731523790473,0,5,0,12,80,44816.65271798753
551.3646652184797,319.7564197304754,410.17753510327003,0,1,1,9,69,38044.161900075094
818.4656610700977,257.8468496058467,517.8066841246559,0,5,1,10,33,27009.366815313224
684.9675376999886,426.0567712754829,672.6372249632703,0,5,1,1,52,35618.311960399406
731.770189531933,1039.323616614566,320.34727186194164,0,6,1,2,51,37320.27966612858
816.2134024924909,436.4569797159246,372.81643106597517,1,2,1,6,64,52237.65775951942
901.0048076358097,1088.0053167141818,357.13886020903544,1,4,0,10,84,75684.40384140801
404.19564116638225,580.0827603230098,331.0482669018199,0,6,1,12,70,28293.694881646756
438.02465737594963,270.9555574730524,744.1469912351712,1,4,1,7,102,44678.51505234686
184.58374585678212,990.0514927114444,671.6974183947591,0,0,1,2,61,11259.608497263709
620.4521268965566,554.9589268661751,131.74999239723206,0,4,1,8,61,37847.57974068995
132.34804641706788,806.7680569395696,131.09251435782204,0,3,0,10,63,8337.926924275276
519.0382163192141,1083.5486990412433,370.9021361397434,0,2,1,9,55,28547.10189755678
588.380171236819,140.67710382317375,123.9930325496068,1,1,1,8,86,50600.69472636643
357.88712691545595,187.6615053854428,514.3198214533397,0,4,1,9,84,30062.5186608983
631.7499345121097,817.6613088773837,157.76870544630043,1,1,1,6,87,54962.24430255354
127.45022494514448,374.64325332842674,441.7799479751008,0,0,0,11,76,9686.217095830982
133.61336987429297,276.1444109196001,55.41496025278831,0,2,0,7,66,8818.482411703337
840.3405045936925,129.75549861792678,287.44726130948504,0,4,0,6,61,51260.77078021524
424.1715772701366,112.06517910606382,557.8930427544915,0,6,0,7,73,30964.525140719972
214.3544613866963,872.2304591509887,413.0292051708863,0,1,0,3,57,12218.204299041689
570.0189340493239,225.7777616432455,783.7021144992411,0,6,1,4,59,33631.11710891011
792.9941977887497,562.3978221308623,705.5778470496581,1,5,0,9,70,55509.59384521248
294.2389247471589,701.9557833312779,319.3030842823634,0,6,0,3,57,16771.618710588056
660.6014282371002,522.6353185745347,84.11490610420594,0,4,1,2,66,43599.69426364861
176.8127184943912,117.37771885959543,684.2197250862641,0,0,0,12,64,11316.013983641036
146.51354905174693,881.3365176137879,733.4257327360035,1,6,0,11,91,13332.732963708972
578.2191684113332,100.61835678707003,665.4705450642776,0,5,0,7,63,36427.80760991399
586.5716094490958,859.5087933212588,145.96245568982363,0,1,0,6,55,32261.43851970027
673.6869113483859,992.2375387260039,798.4363508092158,0,1,1,3,41,27621.163365283825
753.4822003503954,527.168320267744,243.93816616458037,0,2,0,6,51,38427.592217870166
978.2668715162812,630.8978978287762,593.1536846062776,0,6,0,7,55,53804.67793339546
564.6703134710758,571.7532265438304,731.0261572517911,0,6,0,6,61,34444.88912173562
390.6608256471214,483.1007048096732,226.76533574803207,1,2,0,1,62,24220.971190121527
815.6675752918333,986.2987807240638,731.1939160077995,1,1,0,12,81,66069.0735986385
343.74902613586676,992.8728457766904,282.11118439615024,0,5,1,1,57,19593.694489744405
495.0742786350725,429.1745282879499,782.3099167880421,1,6,0,9,85,42081.31368398116
170.61074320803937,711.220451554845,260.9450152853559,0,2,0,6,74,12625.194997394912
122.81566907391176,1026.1766377673227,765.0768685683764,0,1,1,12,72,8842.728173321648
966.3835732101326,1061.679083930765,90.15848816950617,0,5,1,2,69,66680.46655149915
852.3821084609853,604.048630826268,581.9540087523598,0,3,0,11,62,52847.69072458109
726.3767854843281,547.35305333717,449.08335037775277,0,4,1,1,50,36318.83927421641
468.0576499728429,371.48125908781105,408.407807842048,0,6,0,11,57,26679.286048452046
255.9648880637612,1058.460591922314,217.62073569188,0,3,0,12,64,16381.752836080717
240.79333840397743,234.24244751759602,579.196842332369,0,3,0,2,61,14688.393642642623
325.21860834813583,675.6278718082023,193.10711858473033,0,4,0,8,67,21789.6467593251
594.3039982355084,375.37577019382525,464.6313469885762,0,1,1,5,46,27337.983918833386
743.1363304300561,371.7983732512746,239.93402228018812,0,1,1,7,68,50533.27046924381
694.1776390459581,499.01827324995037,766.7160348360171,0,2,1,7,56,38873.947786573655
351.94050725134855,1098.780865173811,71.47339537673962,1,0,1,2,96,33786.28869612946
959.3787525968747,145.51596990822028,199.7962100834274,0,1,0,4,38,36456.39259868124
764.1072250261917,674.3272363855667,231.73295479058578,0,4,0,2,42,32092.503451100052
598.9186472602606,173.39787961562996,360.5508693258623,0,0,0,7,68,40726.468013697726
650.548671610917,246.06603829042416,224.54768140254015,0,4,1,5,50,32527.43358054585
477.6400561850109,533.9585711906277,418.51181770158894,1,4,0,1,70,33434.80393295077
322.9578905510417,605.5647326599058,704.3491424439043,0,4,0,2,75,24221.84179132813
420.37541078613543,351.3803324481692,584.047566056878,0,6,0,6,53,22279.89677166518
782.0614994179322,409.6217021831603,484.97148540133327,1,6,1,4,74,57872.55095692698
